직무ID,직무,회사,주요업무,자격요건,우대사항,혜택 및 복지,채용보상금
250492,관리부문(회계 / 재무) 사원 (3~5년),홈즈컴퍼니,"['매출/매입 마감, 증빙대사 및 ERP 입력', '재무상태표 계정별 잔액명세서 정리', '월/분기/년간 결산', '경영/재무 성과 분석', '외부감사 수감', '부가세 신고', '관리 업무(인허가,영업신고,보험관리,공과금처리,업무PC관리 등)', '인사 업무(4대보험,원천세 등)']","['회계 또는 재무 관련 학사 학위 이상', '3~5년 이상의 관련 경력', '재무 보고서 작성 및 분석 능력', 'ERP 시스템 사용 경험', '우수한 커뮤니케이션 및 문제 해결 능력']","['CPA, CFA 등 관련 자격증 소지자', '부동산 업계 경험자', '영어 능통자', '팀워크 및 협업 능력 우수자', '데이터 분석 및 활용 능력']","['유연 근무제도', '직원 건강 검진 및 복지 포인트 제공', '자기 계발 지원 프로그램', '성과에 따른 인센티브 지급', '편안한 근무 환경 및 최신 장비 제공']",100만원
239293,[글로벌 K-FOOD 플랫폼] 재무/회계 담당자,유나이티드보더스,"['What we do', 'ㆍ 자금집행', '- 자금 집행 및 기장 반영', '- 매입 / 매출 관리', '- 재고, 선급금, 미지급금 관리', '- 본사-지사 간의 거래 회계 처리', 'ㆍ 회계 결산 지원', '- 월 / 분기 / 연단위 회계 결산 및 본지사 연결재무제표 지원', '- 부가세 신고 지원', 'ㆍ 경영 지원', '- 기타 경영지원 및 재무 업무 진행', '- 경영지원 프로세스 구축 및 효율화', '', 'What we Challenge', 'ㆍ 미국 시장을 목표하는 K-FOOD 플랫폼의 재무/회계 프로세스를 수립합니다', 'ㆍ 한품 내부 다른 팀과의 원활한 협업을 통해 한품을 더욱 성숙한 팀으로 리드합니다.']","['회계/재무/자금 3년 이상의 경력 혹은 그에 준하는 업무 역량을 보유하신 분', '회계 프로그램 사용 경험, 엑셀 사용이 능숙하신 분', '숫자에 대한 이해도가 높고 업무처리가 꼼꼼하신 분']","['재무/회계 관련 자격증을 보유하신 분', '자사몰, 오픈마켓 등 온라인 매출정산 경험이 있으신 분', '스타트업에서 더존 ERP 도입 및 사용 경험이 있으신 분', '세무/회계, 수출입 법인 근무 경험', '본지사 연결 재무제표 작성 경험']","['[한품 혜택]', '', '자유롭고 열정적인 분위기에서 본인과 팀의 성장에 도움이 되는 것은 모두 하실 수 있어요.', 'Talent 획득을 위한 예산을 별도로 배분해 지원해 드리고 있습니다.', '한국 명절에는 회사에서 선물을 드리고 있어요.', '지각걱정 NO! 유연하게 출퇴근하고 있어요.', '몰입을 지원하기 위해 오피스도 업그레이드 되고 있습니다.', '업무 성장을 위한 모든 교육을 지원해드리고 있어요.', '귀중한 생일은 일찍 퇴근하는 Birthday Pass!', '한품에서 판매하는 상품은 특가에 언제든지 사실 수 있어요.', '', '언제든지 궁금한 점 편하게 문의주세요', '(팀원들의 사랑을 듬뿍x100 받는 보더콜리가 기다리고 있어요)']",100만원
235257,프로덕트 그로스 마케터,오니스트,"['[단 1개 제품으로 1,000억 매출을 만들어나갈 프로덕트 그로스 마케터]', '오니스트는 매년 꾸준히 성장해 올해 연 매출 100억을 향해 달려가고 있지만 증명된 제품력과 브랜드 팬층을 기반으로 더 큰 성장을 만들어내고자 합니다.', '프로덕트 그로스 마케터는 1개의 제품을 책임지고 그로스를 만들어냅니다. 권한이 큰 만큼 고객에게 닿는 전 과정을 주도적으로 전략적으로 설계하고 그로스를 만들어내길 기대합니다.', '높은 기준과 탁월함, 그리고 스마트한 문제 해결을 통해 폭발적인 그로스를 함께 만들어내고, 단 1개 제품으로 1,000억 매출을 만들어내는 유례없는 성과를 만들어갈 분을 찾고 있습니다.', '', '[얻어가실 수 있는 것]', '국내에서 가장 빠르게 성장하는 이너뷰티 브랜드에서 성장 경험을 만들 수 있어요.', '주도적으로 의견을 내면, 무엇이든 시도해볼 수 있는 주도적인 환경에서 일할 수 있어요.', '자율과 책임이 공존하는 문화에서 논리적인 사고와 넓은 시각을 가질 수 있어요.', '', '프로덕트 그로스 마케터는 하나의 제품이 고객에게 닿는 전 과정을 책임집니다.', '', '[업무 예시]', '자사몰, 네이버 매출 분석 및 판매 전략 수립, 실행', '구매 주기에 따른 광고 운영, 프로모션, CRM 전략 수립 및 실행', '제품 별 P&L 관리 (매출, 영업이익)', '제품 별 온/오프라인 영업 전략 수립', '마케팅 풀 퍼널 매체 전략 수립 및 집행', '제품 별 커뮤니케이션 컨셉 및 스토리텔링 개발 (USP 기획, 상세페이지 등)']","['논리적 사고를 기반으로 한 전략 수립 능력', '콘텐츠와 데이터를 기반으로 한 매출 확장 경험', '매출 책임에 대한 높은 이해도', '원활한 커뮤니케이션을 통한 협업 능력', '재무에 대한 이해']",['소비재 마케팅 경력'],"['이너뷰티 실천지원금 매월 20만원 지급, 1시간 단위 연차 사용, 자유롭게 출근하는 유연근무제, 오니스트 제품 할인, 최신 장비 지원, 교육비 지원, 명절 선물 지급, 간식 지원']",100만원
204294,재무 회계 담당자(ERP 경험 1년이상),스쿨버스,"['ㆍ세무 및 회계 업무 담당자', 'ㆍERP 시스템을 활용한 재무 데이터 입력 및 관리', 'ㆍ월별, 분기별, 연간 재무 지표 작성', 'ㆍ관리 회계, 재무 분석 및 지표 관리', '', '구글플레이 링크', 'https://play.google.com/store/apps/details?id=com.schoolbus.ride', '', '앱스토어 링크', 'https://apps.apple.com/kr/app/%EB%9D%BC%EC%9D%B4%EB%93%9C-ride-%ED%86%B5%ED%95%99%EC%B0%A8%EB%9F%89-%EC%96%B4%EB%A6%B0%EC%9D%B4-%ED%86%B5%ED%95%99%EB%B2%84%EC%8A%A4-%EA%B4%80%EB%A6%AC/id1583899275']",['모집 인원 1명'],"['ㆍ이카운트 ERP, 더존 ERP 사용 경험 1년 이상', 'ㆍ자체 기장, 결산, 외감 및 외감 지원 경험 1년 이상', 'ㆍ재무 회계에 대한 경험이 가장 우선됨']","['휴가 자율, 야근 없음, 매월 금요일 얼리 퇴근제 시행(월 1회 리프레시 반차 제공)']",100만원
247978,재무/회계 담당자(5년 이상),윌로그,"['재무제표 작성 및 투자자 보고', '정확한 재무제표를 작성하고, 이를 통해 투자자 보고 자료를 작성 합니다.', '', '회계 정책 및 관련 프로세스 수립', '정확한 회계 정책을 수립하고 재무 관련 프로세스를 체계적으로 수립, 관리합니다.', '', '외부 감사, 재무실사 대응', '외부 감사 및 재무실사 요청에 신속하게 대응하고, 필요한 자료를 준비합니다.', '', '매출, 매입(채권, 채무) 관리', '고객과 공급업체와의 거래 내역을 정확하게 기록하고, 채권과 채무를 관리합니다.', '', '재고자산수불부 작성 및 원가/재고 관리', '재고자산수불부를 작성하고, 재고 및 원가를 효율적으로 관리합니다.', '', '자금 관리 및 예산편성 지원', '자금의 유입과 유출을 관리하고, 예산 편성을 지원합니다. 이를 통해 회사의 자금 흐름을 효율적으로 운영합니다.', '', '기타 재무 관련 이슈 파악 및 대응', '회사 내외부에서 발생하는 재무 관련 이슈를 신속히 파악하고 대응합니다.']","['5년 이상의 재무 또는 회계 실무 경력이 있는 분', '더존 ERP를 통한 자체기장 및 결산 경험이 있는 분', '재무/회계와 관련된 학위 또는 자격증 소지한 분', '외부감사/투자자 대응 경험을 보유한 분', 'IFRS 전환과 IPO 준비 및 진행 경험이 있는 분', '코스닥 또는 코스피 상장사 근무 경험이 있는 분', '스타트업에서 투자 유치를 경험해본 분 (시리즈 B, C)']","['IT, 물류 B2B 회사에서의 경험이 있는 분', '재무 ERP 구축 경험이 있는 분', '회사의 재무/회계 현황에서 인사이트를 찾아내고 고도화할 수 있는 분', '다양한 업무 중 우선순위를 정할 수 있고, 꼼꼼한 실행력을 가진 분', '스스로 역량 향상에 노력하고, 조직과 함께 성장하고자 하는 분', '원활한 커뮤니케이션 역량 및 주도적인 업무 수행 역량을 갖춘 분', '영어로 커뮤니케이션을 하실 수 있는 분', '', '[ 함께 일하고 싶은 동료의 모습입니다. ]', '무에서 유를 창조, 혹은 더 나은 서비스를 위해 이바지할 수 있는 본인만의 스킬이 있는 분', '실패를 두려워하지 않고, 담대하게 시도하여 새로운 가치를 만들 수 있는 분', '동료와의 협력, 협업을 통해 문제를 다뤄내는 데에 성취감을 느끼는 분', '공동의 목표를 이루기 위해 저마다의 자리에서 개성을 발휘하고 싶은 분']","['근무요일 : 월 ~ 금(주5일)', '- 유연근무제 [ 출근 08:30 ~ 10:30 / 코어 10:30 ~ 17:30 ]', '- 근무지 : 서울 강남구 삼성로 507, JS타워 9층 (2호선 삼성역/선릉역, 9호선 삼성중앙역 도보 8분이내)', '', '복지', '- 유연근무제 도입확정 (8시30분 ~ 10시30분 사이 출근)', '- 오피스 내에 집중 업무공간, 전화부스, 카페, 수면실, 샤워실 등', '- 입사와 동시에 11일 연차 미리 제공(반차, 반반차 등 자유로운 연차사용)', '- 생일 반차(유급휴가) 제공', '- 커피, 음료, 간식이 무제한인 사내 카페테리아', '- 프리미엄 건강검진 : 본인과 가족1인 포함 (입사 1년 후 매년/ 반차 제공)', '- 장기근속 리프레시 휴가 (3년, 5년, 7년)', '- 야근 식대, 택시비 지원']",100만원
253003,[광교] 재무회계팀 (12년 이상),싸이노스,"['연결/별도 월/분기/연단위 회계결산(필수)', '기말 재무제표(현금흐름표, 주석 포함) 및 연결 재무제표 작성', '외부회계감사 대응', '회계 이슈 검토 및 회계 정책 수립']","['경력 12년이상', '비즈니스영어 능통자(필수)']","['삼시세끼 무료 제공', '인센티브 지급', '복지포인트 제공', '기숙사 무료 운영', '통근버스 운영', '신입사원 근속포상', '장기근속자 포상', '리조트 지원', '직원추천제도 운영']",['서류전형 - 실무진면접 - 경영진면접 - 처우협의 - 건강검진 - 입사'],100만원
159580,[핀테크 기업]미국 사업 마케팅 담당자,피니트,"['미국 B2C 및 B2B2C 사업 관련 마케팅 업무', '미국 비즈니스 전반적인 전략 수립 및 수행', '미국 시장 현지 조사 및 기회 모색', '미국 고객사 및 현지 영업인력 지원 및 관리 등']","['원어민 수준 비즈니스 영어 능력 (필수)', '증권/투자/금융 관련 경력 2~5년 (필수)', '해외 마케팅 및 디지털 마케팅 경험 우대', '해외 Business Development 경력 우대', '미국 내 금융 관련 직장 경력 우대']","['해외 마케팅 및 디지털 마케팅 경험 우대', '해외 Business Development 경력 우대', '미국 내 금융 관련 직장 경력 우대']","['채용 형태: 정규직', '근무지: 서울 강남구 봉은사로 619 JBK타워 7층', '보수: 기본급 외 기여도에 따른 별도 성과급 지급', '스톡옵션: 향후 도입 예정']",100만원
216986,재무회계 담당자,지오릿에너지,"['별도/연결결산 업무 등 회계 전반', 'IFRS 기준의 재무제표(주석포함)작성 및 검토, 국내 및 해외 자회사 외부 감사 대응', '부가세, 법인세 등 세무관련 업무']","['유관 업무 경력이 3년 이상 있으신 분', '분기, 연 결산 업무 수행 가능하신 분', 'IFRS 기반 재무제표 작성 또는 감사(또는 수감) 경험이 있으신 분']","['상경계열 전공자', '상장 회사의 법인 관리 경험이 있으신 분', 'ERP사용 경험이 있으신 분', '조직장 경험이 있으신 분']","['[근무 상세]', '전형 절차 : 서류 전형 ＞ 1차면접 ＞ 2차면접(필요시) ＞ 최종 합격자 발표', '급여 : 회사 내규에 따름', '근로 형태 : 정규직', '근무 일시 : 월 ~ 금(9 to 6)', '', '[혜택 및 복지]', '종합건강검진 제도', '4대 보험, 퇴직금, 연차', '전사 목표 달성 시, 상여금 지급', '개인 성과에 따른 Stock Option 지급', '각종 경조사 지원', '도서 / 교육비 지원', '자녀 학자금 지원', '야근 시 택시비 지원', '최신 세미나/컨퍼런스 및 업무 관련 교육 지원', '자격증 수당']",100만원
242940,SAP ERP 재무/관리회계 모듈 운영,코웨이,"['국내 및 해외 법인의 ERP 시스템 구축 및 운영', '1. 공통 업무', '1) SAP ERP 구축 및 고도화 프로젝트 수행', '2) 국내/해외 법인의 SAP ERP 모듈 운영', '2. 재무회계 담당자 (1명)', '1) SAP ERP FI(공통, 수납, 수금) 설계 및 프로세스 개선', '2) SAP ERP FI 운영 관리 및 기능 고도화', '3) 연계 서비스 구축', '3. 관리회계 담당자 (1명)', '1) SAP ERP CO(공통, 원가, 손익) 설계 및 프로세스 개선', '2) 운영 관리 및 기능 고도화', '3) SAP 3rd Party(QSA) 활용 및 손익 분석 지원']","['1) IT 프로젝트 수행 및 ITO 관리 경험', '2) SAP ERP 구축, 운영, 개발 경력 3년 이상', '3) Non-SAP 시스템과의 인터페이스 설계 경험', '4) SAP ERP 모듈 컨설팅 및 ABAP 구현 역량', '5) 커뮤니케이션 역량 및 조직 내/외 소통 능력', '6) 주도성과 적극성']","['1) SAP S/4 HANA 구축, 컨버전 프로젝트 경험자', '2) SAP ERP 모듈 또는 ABAP 자격증 보유자', '3) 대기업 SM 및 ITO 운영/관리 경험자']",['회사 내규에 따름'],100만원
250115,재무회계,부스트랩,"['월별 손익분석 및 보고', 'B2C 매출 및 비용 마감', '부가세, 법인세 등 세무 신고', '원가 계산 및 수불장 관리', '외부 감사, 세무조사 등 회계 세무 이슈 검토 및 대응']","['Skillset', '재무회계 경력 5년 이상인 분', '회계 결산 및 회계 감사 대응 경험이 있는 분', '더존 등 ERP 사용이 능숙한 분', '국내외 이커머스 플랫폼 매출 정산 프로세스에 대한 이해도가 높은 분', '', 'Mindset', '주도적으로 프로세스를 개선하고 업무를 진행할 수 있는 분', '책임감이 강하고 문제 해결에서 성취감을 느끼는 분', '원활한 대인관계와 커뮤니케이션 능력이 있는 분']",['미디어 커머스 혹은 뷰티 브랜드사 재직 경험이 있는 분'],"['Boost Benefit', '이런 것도 지원해드려요.', '', '[1] 근무공간', '역삼역 8분 거리의 출근길', '단독건물 (지하 1층 - 지상 5층) 사용', '사내 대형 스튜디오, 대회의실, 미팅룸 다수 보유', '', '[2] 업무환경', '카페테리아 운영- 간식, 음료 무제한 제공', '휴게공간(안마의자) 제공', '최고급 사양 PC or 노트북, 최신 업무 공유 Tool 사용', '야근 시 식사/택시비 지원', '', '[3] 성장지원', '직무 관련 도서/교육비 지원', '유료 컨텐츠 Subscription (퍼블리, 아웃스탠딩 등)', '자기 계발과 동기부여 일으키는 사내교육 프로그램 주기적 운영', '', '[4] 다양한 선물', '생일 휴가 및 10만원 상품권 지급', '출산 축하 선물 지급', '근속기념 선물 제공', '자사제품 구입비 지원']",100만원
232895,일본법인 회계/재무총괄(팀장~CFO급),메디쿼터스,"['기업 재무 총괄 (회계/세무/자금)', '경영/자금 계획 수립 및 자금유동성 등 재무구조 안정화 기획, 관리', '회계이슈 진단 및 정책수립', '', '', '[기 타]', 'Status: 풀타임', 'Location: 東京都港区芝一丁目12-7 芝一丁目ビル2F (2025년 이전할 가능성 있음)', '- JR「浜松町駅」 도보 10분', '- 都営大江戸線「大門駅」 도보 10분', 'Reports to: 메디쿼터스 한국 법인 CEO 및 일본 법인 CEO', 'Supervises/Counter Partner: 메디쿼터스 일본 법인 재무본 (팀 세팅 OK) / 메디쿼터스 재무본부와 협업', 'Compensation: 체류비 등 감안, 보상 수준은 별도 협의']","['일본어 필수 (네이티브급)', '재무회계 및 세무 등 전반 경험 10년 이상', '2년 이상의 IFRS 연결회계 결산 경험이 있는 분', '소비재/이커머스/온라인 비즈니스에 대한 이해도 높으신 분', '연결재무제표 업무 주도적 진행 경험', '재무, 회계시스템 설계 또는 개선 경험']","['한국어 가능자 우대 (한국 CEO, CFO와 소통 시 한국어 필요 / 불가 시 통역 지원예정)', '패션 업종 재무회계 업무 경험자', 'EC(이커머스) 재무회계업무 경험자 (일본 법인 매출액 50億円~100億円)', '동대문 사입 베이스 쇼핑몰 운영 경험자', '일본CPA(JICPA) 라이센스 보유', '자기주도적인 업무자세와 뛰어난 커뮤니케이션 능력을 보유하신 분']","['ㅇ 자사 브랜드 임직원할인', 'ㅇ 음료/간식 제공 (메디바 운영)', 'ㅇ 경조금/가족수당/체력단련비 지원 등']",100만원
194594,시니어 재무/회계 담당자,넥스트챕터(NextChapter),"['재무/관리회계/자금', '- 월별 결산 총괄', '- 매출 세금계산서 발행 및 매입세금계산서 완전성 검토', '- 브랜드/제품별 손익분석 등 관리회계 자료 작성 및 보고', '- 채권/채무 월별 마감 및 명세서/미결사항 관리', '- 외부 감사 및 투자자 요청사항 대응', '- 자금 집행 및 관리', '', '세무', '- 월별 부가세 마감 및 분기별 부가세 신고/납부', '- 원천세, 지방세 등 세무 업무', '- 법인세 신고 보조', '', '기타 업무', '- 결산 및 전사 Process Innovation', '- ERP 마스터 관리 및 프로세스 운영', '- 예산 수립/관리']","['일반기업/스타트업에서의 재무/회계팀 경력 5년 이상', '기장 및 결산 관련 회계 지식 및 실무 경험', '능동적인 업무 수행 및 다양한 직군의 사람들과의 원활한 의사소통 능력', '목표를 중심으로 프로세스를 설계할 수 있는 논리력, 유연한 사고력', '빠르게 변화하는 환경에 대한 적응력']","['회계/세무 관련 자격증 보유', '온라인 중심의 컨수머 브랜드 회사 근무 경험', '스타트업 근무 경험', '주요 ERP 구축 혹은 운영 경험', 'MS Office 활용 능력']","['넥스트챕터는 화려한 복지 제도 보다는 최고의 동료들과 함께 빠르게 성장할 수 있는 기회를 지속적으로 만드는 것이 더욱 중요하다고 생각합니다. 우리는 다른 회사에서 “복지 제도”라고 부르는 정책을 Nexter 경험 지원 정책(NXSP, Nexter eXperience Support Policies)이라고 부릅니다.', 'NXSP는 명확한 목적과 방향성 하에 활용될 경우 Nexter들의 긍정적인 행동의 변화를 이끌어내는 Nudge로서 기능할 수 있다고 믿습니다. NXSP는 생산성(Productivity), 건강(Health) 이라는 두 가지 목적 하에 설계를 하였으며, 앞으로도 지속적으로 넥스트챕터만의 정책을 만들어 나가고자 합니다.', '', '성과에 따른 스톡옵션 제공', '운동비 월 10만원 지원', '20만원 상당 건강검진 지원', '입사 시 각종 생산성 장비 구매 지원 10만원', '팀 회식비 인당 월 3만원 지원', '사내 식당 점심비 지원', '도서 구매 무제한 지원', '회사 근처로 이사 시, 이사비 100만원 지원', '야근 시 식대 15,000원 지원', '야근 후 귀가 시 택시비 지원']",100만원
258366,경영관리파트 매니저(재무),그린카,"['ㆍ월마감 및 결산업무', 'ㆍ각종 세무신고', 'ㆍ회계장부 작성 및 관리', 'ㆍ관계사 내부거래 관리', 'ㆍ회계감사/세무조사 대응', 'ㆍ지주 및 모회사 보고자료 작성', 'ㆍ기타 회계관련 업무 전반']","['경력 3년 ~ 7년', '학력 대졸 이상', '※학력 필수 기재 (학력 미기재 시 지원 불가)']","['ㆍ카셰어링을 이용해 보신 분', 'ㆍ리스회계에 이해도가 높으신 분', 'ㆍExcel 업무에 능숙하신 분', 'ㆍ능동적이고 긍정적인 성격을 소유하신 분', 'ㆍ업무 프로세스 고도화 경험이 있으신 분']","['자율복장, 시차출퇴근제', '도서 구입비, 교육비 지원', '그린카 임직원 할인쿠폰', '수평적인 조직문화', '각종 경조사 , 통신비 지원', '휴게실 음료 무제한 제공', '건강검진 연 1회 제공', '롯데그룹사 할인카드 발급', '', '', '[기타사항]', '처우협상 : 이전 직장 및 사내 연봉기준에 따름', '입사 후 3개월 간 수습기간적용 (급여 100%지급)']",100만원
258320,재무기획 담당자(FP&A),코드잇(codeit),"['【 이런 일을 해요 】', '장단기 손익 추정과 실적 비교 분석을 통한 추정을 고도화합니다.', '원가 분석 및 수익성 분석', '사업 부문별 손익 결산 및 추정', 'K-IFRS 컨버전을 포함한 회계 결산을 합니다.']","['【 이런 분을 찾고 있어요 】', '재무회계/관리회계에 대한 이해도가 높으신 분', 'K-IFRS에 대한 이해도가 높고 결산 경험이 있으신 분', '팀 내외 커뮤니케이션이 뛰어나고 대인관계가 원만하신 분']","['【 이런 분이면 더 좋아요 】', '회계, 경영, 경제 등 상경계열을 전공하신 분', '상장사 재무팀 근무 경험이 있으신 분', '주도적인 외부감사 대응을 경험해 보신 분', 'IPO 경험이 있으신 분', '국내외 콘텐츠/IT 산업에 대한 이해도가 높거나 관련 업계 경력을 보유하신 분', '', '', '【 이렇게 합류하게 돼요 】', '1. 서류 접수 2. 1차 인터뷰 3. 2차 인터뷰 4. 합류', '인터뷰는 1차 인터뷰와 2차 인터뷰로 나누어 진행해요.', '1차 인터뷰는 실무진이 참여하고, 2차 인터뷰는 경영진이 참여합니다.', '1차 인터뷰 합격 시 2차 인터뷰가 진행되며, 모두 코드잇 사무실에서 진행해요.', '2차 인터뷰 이후 레퍼런스 체크를 진행합니다.', '레퍼런스 체크는 지원자 분의 동의를 구하고, 진행 방식, 기한 등에 대해 사전에 상세히 안내드린 후에 진행합니다. 지원자에 따라 해당 절차를 생략할 수도 있어요.', '', '', '【 참고해 주세요 】', '재무기획 담당자는 재무 팀(Finance Team) 소속이며, 근무 규칙은 다음과 같아요.', '코어타임: 10시~17시', '주 40시간 이상 근무', '', '', '【 제출 서류 】', '(필수) 이력서', '(필수) 코드잇에 지원하시게 된 동기를 알려주세요. (글자수 제한 없음)', '(필수) 최근 재직하였던 혹은 재직 중인 회사의 재무제표를 첨부해 주세요.']","['1. 최고의 팀원에게 최고의 보상을 제공해요.', '최고의 동료들이 모인 팀', '최고 수준의 보상 지향', '', '2. 몰입을 위한 최적의 환경을 지원해요.', '주 40시간 유연근무제', '직군별 최고 사양의 맥북과 모니터 제공, 장비지원금 별도 지원', '도서, 교육 등 자기계발을 위한 비용 지원', '동료 및 리더와의 상시 피드백 문화', '', '3. 건강과 행복을 위한 복지를 제공해요.', '점심, 저녁 식대 지원 (각 최대 12,000원)', '무제한 간식 제공, 매년 명절 및 생일 축하 선물', '연 100만원 상당의 종합 건강검진 지원', '50만원 상당의 경조사비 지원', '주차비 지원', '', '4. 친밀한 문화를 함께 만들어가요.', '신뢰를 바탕으로 한 반말 문화', '랜덤점심, TGIM, 컬쳐나잇, 비어토크', '사내 동아리 활동 지원', '', '【 언론 속의 코드잇 】', '코드잇 공동 대표가 1시간짜리 강의를 절대 안 만드는 이유', 'https://bit.ly/3oo5Cpy', '코드잇 시리즈 B 투자유치, 누적 140억원 투자', 'https://bit.ly/3csFfvP', '국내 코딩 교육 기업 최초로 멤버십 1만명 돌파', 'https://bit.ly/3BdkjmO']",100만원
258315,재무팀 담당,엔라이즈(NLIZE),"['자금 업무 및 회계 마감 진행 및 지원', '자금 관리 (입출금 관리 및 은행 업무)', '비용 기안 / 전표 검토', '결산 마감 관리 및 지원 (판관비 및 기타 항목)', '기타 회계 업무 지원 및 월간 보고 업무 보조']","['학력 : 전문대졸 이상', '경력 : 유관 관련 경력 2~4년', '컴퓨터 (엑셀, ERP) 활용능력 보유자']","['회계 전공 혹은 관련 교육 이수 , 자격증 보유자 (전산세무, 전산회계 등)', '외부감사 업무 대응 경험', '문제 파악 및 문제 해결 능력과 멀티태스킹 가능한 자', '건강기능식품 업종 경력', '창의적이고 참신한 기획력', '커뮤니케이션 및 협업 역량', 'ERP(영림원) 사용 경험']","['점심식대 및 야근식대 지급', '자기개발비 지급', '간식 및 음료 제공', '명절선물 지급', '종합건강검진 지원 (1년 이상 근무자)', '자사 제품 임직원 할인 제공', '각종 경조사비 지원', '입사키트 제공', '창립기념일 유급 휴가 제공', '자유로운 복장', '', '[근무환경]', '다양한 휴가 단위 운영 (연차 / 반차 / 반반차)', '시차 출퇴근 제 운영 (2024년 8월부터)']",100만원
257890,Process Improvement (재무) - 관리회계,기아,"['[글로벌 ERP 시스템 내 관리회계(원가/손익) Process Improvement 활동]', '현대차/기아 전사 원가/손익/계획 프로세스 표준화 설계 및 최적화', '글로벌 ERP에 구현하기 위한 상세요건 정의 및 타모듈 협의', '개발 프로그램 테스트 시나리오 작성, 테스트 수행, 안정화 주도', '현대차/기아 본사 및 해외 법인 커뮤니케이션 수행(To-Be 프로세스 변화관리, Key User교육)', '', '[전사 CO 프로세스 거버넌스 운영 및 변화관리]', '관리회계 프로세스 변경관리 운영체계 구현', '관리회계 프로세스 상시개선 업무 발굴, 시스템 내 반영 활동 수행']","['국내외 정규대학 학사 또는 학사 이상의 학위를 보유하신 분', '5년 이상 관리회계 수행 경력 혹은 3년 이상 재무/원가 컨설턴트 경력을 보유하신 분', '※ 해외여행 또는 비자 발급 요건에 결격 사유 없는 분, 남자는 병역 필 또는 면제되신 분에 한해 지원 가능합니다.']","['능통한 수준의 영어 활용 능력을 보유하신 분', '전사 ERP 시스템 프로젝트 참여하여 PI 설계 수행 경험을 보유하신 분', 'SAP ERP CO 또는 FI 자격증을 보유하신 분', '글로벌 제조업 회사에서 근무한 경력을 보유하신 분']",['기아채용 홈페이지 참조'],
257927,재무회계 / 세무회계,기아,"['[별도결산]', '별도 계정 결산 및 분석', '감사대응 및 주석작성(XBRL 포함)', '회계정책 검토 및 관리', '', '[연결결산]', '종속법인 내부거래 대사 및 시산 검증', '감사대응 및 주석작성(XBRL 포함)', '회계정책 검토 및 관리', '', '[내국세]', '법인세, 부가세, 원천세, 개별소비세 등 제세신고 납부', '국내 조세정책 검토', '', '[국제조세]', '글로벌 이전가격 정책 및 정상가격 관리', '해외 세무이슈 검토']","['국내외 정규대학 학사 또는 학사 이상의 학위를 보유하신 분', '3~7년 이상의 회계/세무 경력을 보유하신 분', '※ 해외여행 또는 비자 발급 요건에 결격 사유 없는 분, 남자는 병역 필 또는 면제되신 분에 한해 지원 가능합니다.']","['결산 및 회계 / 세무 정책 및 이슈 검토 경험을 보유하신 분', 'SAP 활용 결산 경험을 보유하신 분', '세무조사 대응 경험이 있으신 분', '비즈니스 수준의 영어 활용 능력을 보유하신 분']",['기아채용 홈페이지 참조'],
